"Symbol","Series","Date","Prev Close","Open Price","High Price","Low Price","Last Price","Close Price","Average Price","Total Traded Quantity","Turnover","No. of Trades","Deliverable Qty","% Dly Qt to Traded Qty"
"VEDL","EQ","11-Oct-2018","        218.15","        208.15","        217.75","        200.00","        208.75","        207.90","        210.70","   16424058","          3460511366.80","     165929","    4981717","         30.33"
"VEDL","P1","11-Oct-2018","         10.35","         10.35","         10.40","         10.35","         10.35","         10.35","         10.35","       5091","               52704.60","         25","       4991","         98.04"
"VEDL","EQ","12-Oct-2018","        207.90","        210.50","        216.60","        210.40","        214.50","        214.30","        214.06","   11697753","          2504043561.45","      99923","    4644848","         39.71"
"VEDL","P1","12-Oct-2018","         10.35","         10.40","         10.45","         10.35","         10.35","         10.35","         10.40","      76664","              796962.80","         33","      76614","         99.93"
"VEDL","EQ","15-Oct-2018","        214.30","        216.90","        216.90","        208.65","        211.00","        210.60","        211.87","   14022679","          2970978853.00","      96846","    6460365","         46.07"
"VEDL","P1","15-Oct-2018","         10.35","         10.45","         10.45","         10.35","         10.35","         10.35","         10.35","      53406","              553003.65","         30","      53406","        100.00"
"VEDL","EQ","16-Oct-2018","        210.60","        212.00","        214.80","        211.50","        212.40","        212.45","        212.99","    5405111","          1151224170.50","      42355","     966896","         17.89"
"VEDL","P1","16-Oct-2018","         10.35","         10.35","         10.45","         10.35","         10.35","         10.35","         10.40","     504533","             5247033.20","         53","     504532","        100.00"
"VEDL","EQ","17-Oct-2018","        212.45","        215.40","        216.45","        206.65","        208.70","        207.95","        210.98","    8586330","          1811511350.35","      73096","    2581735","         30.07"
"VEDL","P1","17-Oct-2018","         10.35","         10.45","         10.45","         10.35","         10.40","         10.40","         10.40","     889302","             9248502.75","         65","     889302","        100.00"
"VEDL","EQ","19-Oct-2018","        207.95","        206.45","        214.20","        199.75","        212.70","        211.10","        208.12","   19958162","          4153710392.55","     138715","    6998282","         35.06"
"VEDL","EQ","22-Oct-2018","        211.10","        213.05","        219.25","        207.85","        212.90","        213.55","        214.22","   13766095","          2948964204.95","      89209","    3860359","         28.04"
"VEDL","EQ","23-Oct-2018","        213.55","        211.80","        216.25","        207.60","        210.40","        210.35","        212.22","   12100077","          2567899727.25","      73625","    4393854","         36.31"
"VEDL","EQ","24-Oct-2018","        210.35","        212.20","        214.00","        208.30","        213.05","        211.90","        211.38","    8365420","          1768285257.15","      77470","    2124040","         25.39"
"VEDL","EQ","25-Oct-2018","        211.90","        208.60","        209.60","        201.60","        204.55","        204.60","        205.05","   21349045","          4377572978.45","     105774","   12227445","         57.27"
"VEDL","EQ","26-Oct-2018","        204.60","        204.85","        207.45","        199.00","        203.75","        203.65","        203.41","   12026230","          2446230631.10","      83369","    1933425","         16.08"
"VEDL","EQ","29-Oct-2018","        203.65","        207.05","        212.50","        203.85","        211.20","        211.40","        207.73","   10870728","          2258167979.90","      71746","    3729539","         34.31"
"VEDL","EQ","30-Oct-2018","        211.40","        212.60","        216.40","        210.00","        211.45","        211.20","        212.80","   10500891","          2234632611.10","      81635","    1916410","         18.25"
"VEDL","EQ","31-Oct-2018","        211.20","        211.45","        213.85","        207.00","        210.55","        211.15","        209.85","   10731974","          2252084616.95","      82112","    2561681","         23.87"
"VEDL","EQ","01-Nov-2018","        211.15","        213.00","        215.40","        208.00","        213.40","        212.80","        212.66","   17281051","          3674902375.65","      89419","    5990076","         34.66"
"VEDL","EQ","02-Nov-2018","        212.80","        217.00","        227.35","        214.55","        227.00","        225.90","        223.03","   19722750","          4398687192.15","     114073","    2980639","         15.11"
"VEDL","EQ","05-Nov-2018","        225.90","        225.45","        227.75","        220.80","        223.10","        222.45","        224.13","   13542401","          3035248746.95","      94511","    5127456","         37.86"
"VEDL","EQ","06-Nov-2018","        222.45","        207.70","        213.65","        205.30","        207.75","        207.40","        208.73","   19834081","          4139906643.10","     172964","    6204184","         31.28"
"VEDL","EQ","07-Nov-2018","        207.40","        209.60","        211.95","        209.10","        210.00","        209.75","        209.92","    2448864","           514059156.55","      22452","     855972","         34.95"
